,urn,author,title,year,lang
8330,2014102208094,"Brun, Johan Nordahl",Johan Nordahl Bruns Mindre Digte,1818,nob
8331,2015012208040,"Hæreid, Jens",Norges nyere historie (efter 1814),1902,nob
8332,2009020200037,"Garborg, Arne",Lesebok for høgre skular,1901,nob
8333,2010052006001,,Forældre og børn,1902,nob
8334,2015012208092,"Larsen, N.A.",Fra krigens Tid (1807-1814),1878,nob
8335,2014061908037,"Frich, D.Chr.",Stilheden for Gud,1890,nob
8336,2015092208002,,Lov om Seminarier og Prøver for Lærere og Lærerinder i Folkeskolen,1890,nob
8337,2013030726004,,Tillægs-Katalog over Athenæums Böger No. 1,1878,nob
8338,2015111907515,"Vangensten, H.",Menighedsfakultetet,1908,nob
8339,2009012800116,"Klaveness, Thv.",Forklaring over Luthers lille katekisme,1894,nob
8340,2008010402002,"Asbjørnsen, P.Chr.",Om Skovene og om et ordnet Skovbrug i Norge,1855,nob
8341,2014031808036,,Skibbrud og Hændelser paa Søen,1867,nob
8342,2008090112001,"Gibbons, James","Vore fædres tro, eller Den katolske kirkes lære og skikke",1903,nob
8343,2009062513011,,[Kundgjørelse 11/11-1814],1814,nob
8344,2008033104029,"Poulsen, Vilh.",Fortællinger af Norges Historie,1887,nob
8345,2008110712002,"Jæger, Hans","Hans Jægers sidste ord i Bohemesagen eller, Den tale, som ikke blev holdt i Højesteret",1888,nob
8346,2006083000071,"Jansen, J.J.",Søg Gud!,1901,nob
8347,2014031708003,"Sørensen, G.",Norsk selskab til skibbrudnes redning,1905,nob
8348,2012043012005,"Frey, W.","Minnetaha, eller Det springende Vand",1895,nob
8349,2015060948135,"Dahl, Olavus",Fama,1842,nob
8350,2009042403005,"Krogh-Tonning, K.",kirkelige Opløsningsproces,1896,nob
8351,2015052808092,"Skavlan, Sigvald",Vore Vanføre,1897,nob
8352,2006111501006,"Stöber, Karl",Fortællinger og Skildringer,1881,nob
8353,2010042703054,"Luther, Martin","Dr. M. Luthers lille Katechismus, med Børnelærdoms Visitats og christelige Spørgsmaal og Svar for dem, som gaae til Guds Bord, samt Sententser af Guds Ord",1845,nob
8354,2007111610001,"Krogness, Johan Rikard",Tro og detailleret fremstilling af det berømte theaterslag i Christiania den 28de Januar 1838,1838,nob
8355,2006090100043,"Daa, Ludvig Kr.",Brev til Morgenbladet i Anledning af Skriftet Varsko,1846,nob
8356,2011070420001,"Rehhoff, Johannes Andreas",Sømandsstanden i Guds Ords Lys,1880,nob
8357,2011101223008,"Limborg, Ossian","Ti Aar til Sjøs, eller Guldnøglen",1901,nob
8358,2014072808173,"Helliesen, Tor",Oldtidslevninger i Stavanger amt,1906,nob
8359,2013071908049,"Bonnevie, J.A.",Facitbog til Bonnevies og Eliassens lærebøger i aritmetik og geometri for middelskolen,1906,nob
8360,2016063008128,"Skram, Amalie",Samlede værker,1905,nob
8361,2015052808065,"Holtermann, O.",Slægtstavler for de trønderske Slægter Parelius og Gram udvisende dem der ere adgangsberettigede til Understøttelse af Enkefru Fredrikke Parelius's Legat,1909,nob
8362,2014120908131,"Foss, Wilhelm",Digte,1877,nob
8363,2014100807569,"Frølich, Thorbjørn","Lillehammer, særlig i 1870-aarene",1905,nob
8364,2016101848054,"Barth, J.B.","Personelkapellan J.G. Blom og den norske kirkestyrelse som ""Sjælesørgere"" for en konfirmand, eller En religiøs forfølgelse i Norge i 1872",1873,nob
8365,2013042608029,"Luther, Martin","Dr. M. Luthers lille Katekismus, med barnelærdoms visitats og kristelige spørgsmaal og svar for dem, som gaar til Herrens bord",1895,nob
8366,2006081700053,"Monrad, M.J.",Udsigt over den høiere Logik,1881,nob
8367,2009052003004,"Bjørset, Karl",Tysk læsebog for middelskolens 3 øverste klasser,1899,nob
8368,2009072212002,"Collett, Camilla",undersøisk Parlament,1863,nob
8369,2008100703002,,"Kongelige Rescripter, Resolutioner og Collegial-Breve for Norge",1842,nob
8370,2008091800035,,Luthers katekisme udlagt i spørsmaal og svar efter F Pontoppidan,1893,nob
8371,2014080508031,"Lodge, Henry Cabot",Heltemod,1906,nob
8372,2010081212001,,Mindedags-Kalenderen Den lille Bibel,1899,nob
8373,2009030403018,"Finne, Gabriel",Rachel,1895,nob
8374,2013070126001,"Steenbuch, Henrik",Anmærkninger ved Constitutionsforslagene af 1815 og 1816,1817,nob
8375,2008090302002,"Bunyan, John","himmelske Løber, eller en Beskrivelse over et Menneske, som tragter efter Himmelen og opnaar den",1849,nob
8376,2011081920007,Alexander,Viktoria-Korset,1900,nob
8377,2011112924021,,Paa Hjemveien,1902,nob
8378,2009012903044,"Krohg, Christian",Kunstnere,1891,nob
8379,2008061913044,"Bjørnson, Bjørnstjerne",Studenter-Sangforeningens Vise,1865,nob
8380,2010061506006,,Lov om Vexler af 7de Mai 1880,1881,nob
8381,2011082520017,"Potapenko, I.N.",Petersburger-typer,1900,nob
8382,2012083108011,,"Midlertidig Instrux for Bestyrelsen af de norske Landarsenaler, Vaabenfabrikken og Krudtfabrikken",1878,nob
8383,2008110503018,"Sand, George",Horace,1845,nob
8384,2016041808033,,Fortegnelse over Universitets-Bibliothekets udenlandske Tidsskrifter og Selskabsskrifter,1905,nob
8385,2006081700005,"Munch, J.St.","Jeg ved, at min Frelser lever",1888,nob
8386,2014073108096,"Dahl, Fredrik",Haandbog i det dobbelte bogholderi,1905,nob
8387,2012020824003,,Om Fattigforsørgelsen i de norske Kjøbstæder,1812,nob
8388,2013061308127,,Kampen for Kronen,1879,nob
8389,2009052003007,"Kobberstad, Jakob N.",Barneskolens Sangbog,1899,nob
8390,2010052606064,"Hagerup, Francis",Forelæsninger over den norske civilproces,1905,nob
8391,2009120313003,"Clima, Marie",Husstel og madstel,1890,nob
8392,2014031808030,"Erslev, Ed.",Lærebog i den almindelige Geografi,1871,nob
8393,2010052606066,"Olsen, Richard",Fra det gamle Moss,1901,nob
8394,2010081620006,"Janson, Kristofer",Frisindet Kristendom (Unitarisme),1899,nob
8395,2011100423051,"Krogh, G.F.","Lærebog i sjømandskab, manøvre m.v",1901,nob
8396,2006081500047,"Koren, Charlotte",Gertrud,1882,nob
8397,2014103124001,,Kanalvæsenets Historie,1881,nob
8398,2008121612008,"Wiese, Ludvig",Bidrag til Ideer om 4de overordentlige Storthings Medlemmer,1839,nob
8399,2016051148055,"Neubauer, Carl","Münz=Tabelle, oder Tabellarische Uebersicht der Rechnungsmünzen sowie der wirklich geprägten Münzen aller grösseren Staaten nach ihrem Werthe und ihren Ausmünzungsverhältnissen unter Bezugnahme auf die gesetzlichen Bestimmungen",1877,nob
8400,2012061408051,"Bull, Edvard",Fra Alperne og Provence,1901,nob
8401,2013081908128,,Viser og Sange,1869,nob
8402,2016110148057,"Bang, A.",Kompagniet,1878,nob
8403,2006112001005,"Kristiansen, Oskar",Læsebog i Nordens historie for middelskolen,1895,nob
8404,2008040204039,"Kinck, Hans E.",Italienere,1904,nob
8405,2016100427002,"Arentz, H.S. (Hans Severin)",Pagten med Gud,1838,nob
8406,2013042608025,,"Flora, eller Blomster- og Bladesprog",1865,nob
8407,2007062210019,,Reglement for Infanteriet af den Kongelige norske Armee,1818,nob
8408,2010030903072,"Hersleb, S.B.",Lærebog i Bibelhistorien,1857,nob
8409,2012101007044,"Sinding-Larsen, Alfred",Olaves Pedersens Viser,1903,nob
8410,2012071612001,"Olson, H.","Et Kontradikt til det af Professor Walther udgivne Skrift kaldet: ""Frikirken"", eller ""en evangelisk-luthersk Steds Menigheds rette Skikkelse""",1868,nob
8411,2013041624005,"Skavlan, Aage",Norge i 1814,1882,nob
8412,2013121908001,"Drummond, Henry",Det største i Verden,1890,nob
8413,2008102313005,"Jæger, Hans",Min forsvarstale i højesteret,1886,nob
8414,2008110500042,"Vellesen, Jonas",Emner til retskrivning og stil,1893,nob
8415,2007091312002,"Spurgeon, C.H.",Saakorn,1887,nob
8416,2012081508200,"Schrøder, Johan",Gaardsregnskab for den Norske Bonde,1860,nob
8417,2015012158013,"Feragen, A.M.",Regnebog for Folkeskolen,1894,nob
8418,2009012903003,"Thomassen, T. Ch.",Opgavebog til regning,1895,nob
8419,2016071908177,"Shetelig, Haakon",To bronsealders gravrøiser i Hardanger,1910,nob
8420,2006112300018,,Vor Herres og Frelsers Jesu Christi Nye Testament,1881,nob
8421,2016010408414,,Det norske Skogselskab,1899,nob
8422,2010070605133,"Borchgrevink, Einar",Religiøse Digte,1878,nob
8423,2016012208005,,Referat af Forhandlingerne paa det 12te frivillig kirkelige Stiftsmøde i Bergen fra den 22de til den 26de Oktober 1886,1886,nob
8424,2011101223028,"Gløersen, Kristian",Midnatssol,1901,nob
8425,2008061012006,"Broch, O.J.",Logarithme-Tabel med fem Decimaler,1880,nob
8426,2010031003055,"Holst, Poul",Registere over Rigsforsamlingens og Det Overordentlige Storthings Forhandlinger i Aaret 1814,1821,nob
8427,2012042312002,"Cassan, Carl","Rakenu, Den hvide Ørn",1895,nob
8428,2015102808038,"Cock-Jensen, H.",Bok om bier og birøkt,1909,nob
8429,2009082510001,"Platou, Oscar",Bemærkninger om Bevisbyrden i de af Søfartslovens § 65 omhandlede Tilfælde,1880,nob
8430,2009082103019,"Vogt, Volrath",større Bibelhistorie med Beskrivelse af the Hellige Land,1865,nob
8431,2006112901054,"Laake, O.",Landmaaling,1909,nob
8432,2014121208052,"Flood, Constantius",Listerlandet,1876,nob
8433,2014120128004,"Selmer, Marcus","Catalog over fotografier af norske nationaldragter, landskaber og stereoskopbilleder",1872,nob
8434,2008061212004,"Broch, O.J.",Lærebog i Trigonometrien,1864,nob
8435,2011072520007,"Kent, Charles",Digte,1900,nob
8436,2006112000008,"Horn, E.F.B.",Guds Styrelse og Menneskets Frihed,1890,nob
8437,2015061048002,"Hjelm, Claus Winter.","Betænkning og Forslag til Lov om Grændserne for Religionsfriheden, og navnlig om Separatister og gudelige Forsamlinger",1840,nob
8438,2016050948031,"Ottesen, H.W.",Hvilke er Farerne ved almindelig Stemmeret og hvorledes skal de afvendes?,1887,nob
8439,2011091620005,"Barret, Frank",Paa livet løst,1900,nob
8440,2011112924028,"Lie, Jonas","Tremasteren ""Fremtiden"", eller Liv nordpaa",1902,nob
8441,2008082802001,,Matrikul for ... Thinglag ifølge Lov av 17de December 1836,1838,nob
8442,2011110712001,"Sommerfelt, Axel",Stiftamtmand Grev Fredrik Christopher Trampe,1901,nob
8443,2013042608087,,Medhjälperen eller en Veileder til at finde en udmærket Beregnings-Methode ; Rentetabeller ; Tabell over Kosthold [...],1885,nob
8444,2011051004139,,Beretning om Det femte nordiske Skolemøde i Kristiania 9-12 august 1885,1886,nob
8445,2009020200064,"Flood, Imm.",Navnefortegnelse med Karter til brug ved den første Undervisning i Jordbeskrivelse,1900,nob
8446,2009090403029,"Johnsen, Meldal",Om Brugen af Hestekjød som Næringsmiddel,1867,nob
8447,2015030308035,,"Kongeriget Norges Inddelinger, som de var den 1ste januar 1870",1871,nob
8448,2012061505090,"Flood, Constantius",I krigsaarene,1901,nob
8449,2008102201007,"Petersen, Siegwart",liden Jordbeskrivelse for de første Begyndere,1873,nob
8450,2011100623002,"Sundt, Karen",ungdomssynd,1901,nob
8451,2014102208041,"Barth, J.B.",norske Natur skildret i Billeder fra Jagtlivet,1856,nob
8452,2007061512011,"Daldorf, Fredrik",Norsk læsebog for begyndere,1885,nob
8453,2014060208003,"Rustad, Anton B.",Rigsretsparlamentarismens bryllup,1885,nob
8454,2009020900005,"Bergsager, J.A.",Veileder i metrisk maal og vægt,1881,nob
8455,2014042208107,"Schønheyder, Lor. W.",Læsebog for Almueskolen,1883,nob
8456,2008082004061,"Pauss, B.",Læsebok i morsmaalet,1908,nob
8457,2009012310002,"Brandt, Fr.",Trællenes Retsstilling efter Norges gamle Love,1870,nob
8458,2015061048108,"Molbech, Christian",Breve fra Sverrige i aaret 1812,1814,nob
8459,2010032310004,"Bekkevold, Th.","Tre Livshistorier, eller en fryktelig Hemmelighed",1890,nob
8460,2010030903086,"Luther, Martin",Dr. M. Luthers liden (eller mindre) Katechismus med Børnelærdoms Visitats i Almindelighed,1856,nob
8461,2010091610004,"Olsen, A. Andreas Schram",Vaarblomsten,1814,nob
8462,2009061210005,"Thoresen, Magdalene",Billeder fra Midnatsolens Land,1895,nob
8463,2014080808036,"Beer, Johannes",Anskuelsesundervisningen,1887,nob
8464,2008110503006,,Barlaams ok Josaphats saga,1851,nob
8465,2010062806029,"Nissen, R. Tønder",Kirkehistorie nærmest til Skolebrug,1885,nob
8466,2010052606067,,Indstilling fra den under 5te September 1903 nedsatte departementale Toldtarifkomité,1904,nob
8467,2010110806059,"Johannesen, Ole",Regne-ABC,1904,nob
8468,2014010708007,"Nicolaissen, O.",Undersøgelser i Nordlands amt 1906,1907,nob
8469,2008040300094,"Geijerstam, Gustaf af",Bogen om lille-bror,1901,nob
8470,2015070708053,"Edersheim, Alfred",Israels og Judas forfaldstid under Akab og kongerne af hans hus,1891,nob
8471,2014032438006,"Monrad, M.J.",Tankeretninger i den nyere Tid,1874,nob
8472,2011051004105,"Feragen, A.M.",Regne-ABC,1882,nob
8473,2014121208046,"Dächsel, August",Forklaring over Dr. Martin Luthers lille Katechismus,1887,nob
8474,2014080508143,"Raabe, Jens",store franske Revolution,1889,nob
8475,2010020112014,"Sundt, Eilert",Om fattigforholdene i Christiania,1870,nob
8476,2016101748084,,25 Aar,1899,nob
8477,2011082620008,,Dokumenter vedkommende Forholdet mellem Statens Kanalvæsen og Skiens Brugseiere,1901,nob
8478,2008032610002,,"Evangeliet efter Johannes, tilligemed de otte første Capitler af Pauli Brev til de romerske Christne",1829,nob
8479,2010070205079,"Dahl, Jonas",Bedstemors forlovelse,1907,nob
8480,2016101248023,,"Forordninger, aabne Breve, Placater m. m. for kongeriget Norge i Tidsrummet fra 1648-1813",1852,nob
8481,2013100708183,"Tertullianus, Quintus Septimius Florens",Tertullians Forsvarsskrift for de Kristne mod Hedningerne,1880,nob
8482,2013083008001,,Til de stemmeberettigede i samlagsspørgsmaalet,1898,nob
8483,2014012108022,"Hiortdahl, Th.",Om selensurt og svovlsurt Chinin,1879,nob
8484,2013061808193,"Nilsen, Karen",Mens dagene glider,1909,nob
8485,2013012508100,"Olafsen, O.",I gamle dage,1908,nob
8486,2010102906029,,Trondhjems handel med sild og fisk,1908,nob
8487,2008051903001,"Hansen, Maurits",Practisk Veiledning i Modersmaalet,1836,nob
8488,2013080808074,"Hilditch, Jacob",Trangviksposten,1907,nob
8489,2011122208025,,"Beretning fra Internationale Supreme Loges 41de Møde i Belfast, Irland 1ste-9de august 1905",1906,nob
8490,2013072208224,,Vidnesbyrd fra den norske Kirke,1880,nob
8491,2009082403013,"Barth, J.B.",Veiledning i det vigtigste af den norske Skovhuusholdning,1864,nob
8492,2009030403053,"Hilditch, Jacob",Fra alfarvei,1895,nob
8493,2012083008269,"Meyer, C.L.E.",Forklaring over Luthers lille katekismus,1894,nob
8494,2006081600005,"Tybring, Oscar",Et og andet,1892,nob
8495,2016101848024,"Liljencrantz, Jaquette",Stud. Med. Anton Gjerdings forhold til Baronesse J.L. under deres Ophold i Kjøbenhavn i Aaret 1872,1875,nob
8496,2014051208068,"Schjøth, Hans",Lærebog i verdenshistorien (fra oldtidens slutning til vore dage),1904,nob
8497,2012092808045,"Petersen, Siegwart",Af Christiania ministerialbøger,1878,nob
8498,2009012903018,"Krogh, G.",Tyve-øres regnebog,1893,nob
8499,2013022506008,"Kent, G.",Det absolute Gudsbegreb,1886,nob
8500,2014011608159,"Heie, Kari Pedersdatter",Syner af Himmerig og Helvede,1898,nob
8501,2014052608212,"Laache, S.",réciprocité dans la pathologie,1903,nob
8502,2010031003058,"Platou, Ludv. Stoud",Ludv. Stoud Platou's kortfattede Jordbeskrivelse for Almue-Skoler,1837,nob
8503,2008092613002,"Brun, Johan Nordahl",Tanker til nærmere Eftertanke om vort synkende Pengevæsenm. m,1815,nob
8504,2015112408084,"Lie, John",Knut Trondsen,1889,nob
8505,2006112300053,"Gerhard, Johann",Hellige Betragtninger,1892,nob
8506,2010060906014,"Høyer, A.",Udkast til en Mineralogi for Middelskolen,1874,nob
8507,2012102608097,"Anderssen, Joak.",Beretning om Fiskeriafdelingen ved Verdensudstillingen i Philadelphia i 1876,1877,nob
8508,2009042803001,"Dilling, L.",I Kupéen,1897,nob
8509,2010062806114,"Schønheyder, Johan",Kortfattet Retskrivningslære,1868,nob
8510,2009050703010,"Sebelien, John",Forelæsninger over fysiologisk og teknisk Kemi for den høiere Afdeling ved Aas høiere Landbrugsskole,1895,nob
8511,2013042608099,"Lindeqvist, Johan",Indberetning til Departementet for det Indre angaaende de offentlige Foranstaltninger til Husdyravlens Fremme for Aaret 1863,1864,nob
8512,2014061838017,"Landstad, Hans",Kristendommens Forhold til Politiken,1884,nob
8513,2014070308105,"Olsen, Rolf",Tolvte ordentlige Storthing,1850,nob
8514,2010053106083,,Norske magasin,1868,nob
8515,2015062608045,"Aagaard, Gustav",Fra tusmørketimerne,1892,nob
8516,2014031028002,"Tegnér, Esaias",Nor,1814,nob
8517,2006111700038,"Kræmmer, Elias",Kram,1904,nob
8518,2010011312013,"Ibsen, Henrik",I Lund,1862,nob
8519,2006112300016,"Hall, Birger",Kirkehistorie for Folket,1894,nob
8520,2011102805001,,Udkast til almindelig borgerlig Straffelov for Kongeriget Norge,1896,nob
8521,2014100807554,"Gulowsen, Wilhelmine",Alene med mange,1885,nob
8522,2007110512003,"Heftye, Tho. Joh.",Temperaturforhold paa Frognersæteren,1872,nob
8523,2014040908123,"Petersen, Fredrik",Hvorfor studerer vi theologi?,1899,nob
8524,2009101604036,"Schneider, J.A.",Molde og Romsdalen,1905,nob
8525,2008081510001,Dorothe Engelbretsdatter,"Sjælens Sangoffer, indeholdende endel gudelige Salmer tilligemed Morgen- og Aften-sukke til hver Dag i Ugen, samt hendes andægtige Taareoffer",1868,nob
8526,2012091108004,,Fortegnelse over matrikulerede Eiendomme og deres Skyld i,1891,nob
8527,2013082808103,"Borch, Thorgeir","Stamtavle over den fra Simon Sørensen, Lundsby, Aadum Sogn, Nørre Horne Herred, Ringkjøbing Amt, Jylland nedstammende Slægt Borch",1907,nob
8528,2016050948125,"Berlin, Nils Johan",Læsebog i Naturlæren for den norske Almue,1861,nob
8529,2014100608128,"Ibsen, Henrik",Fru Inger til Østråt,1898,nob
8530,2008033104026,"Wergeland, Henrik",Digterværker og prosaiske Skrifter,1882,nob
8531,2008112703029,,Indbydelsesskrift til den offentlige Examen i Skiens lærde og Realskole,1853,nob
8532,2009012203010,"Flammarion, Camille",Rejser i Luftballon,1891,nob
8533,2012041608147,,Tre Aar,1900,nob
8534,2014040908018,"Bunyan, John",Pilegrims Vandring,1888,nob
8535,2008071113002,,[Statsraadsagen],1883,nob
8536,2015090808020,"Wexels, W.A.",Fredens Ord om den tredie Troesartikels Lydelse,1852,nob
8537,2014103008128,"Holmsen, A.",Naturlære for folkeskolen,1904,nob
8538,2013060408137,A.P.M.,liden Bibel-Ordbog for Lægfolk,1882,nob
8539,2014072208053,"Mathiesen, Henrik",Raadhuset i Trondhjem,1904,nob
8540,2006112000010,"Ræder, A.",Kulturhistoriske skildringer fra den romerske keisertid,1904,nob
8541,2009020400033,"Berg, C.F.",Facit-Bog til Handels-Arithmetik,1886,nob
8542,2014040708071,,Studenterne fra 1872,1897,nob
8543,2006082400048,"Horn, E.F.B.","Omrids af sjælelæren til brug ved skolelærerseminarier, lærerindekurser, folkehøiskoler m.m",1882,nob
8544,2006111600048,"Haffner, Vilhelm",Stortinget,1903,nob
8545,2016050229002,"Abbott, John S.C.",Fredens vei,1844,nob
8546,2006112001061,"Øverland, O.A.",Illustreret Norges Historie,1891,nob
8547,2015011908011,"Doyle, Arthur Conan",Mysterier og Eventyr,1903,nob
8548,2006082400063,"Haukland, Andreas",Havet,1906,nob
8549,2015111907537,"Bjørnson, Bjørnstjerne",Bjørnsons Artikler i den russiske Presse og Venstrepartiet,1897,nob
8550,2016050948134,"Sand, Paul Gerhard",Stokmesteren i Filippi,1881,nob
8551,2014121208047,,Vor Herres og Frelsers Jesu Christi Nye Testamente med Davids Psalmer,1868,nob
8552,2008100703028,,Beretning om Studenternes nordiske Høitid den 13de Januar1846,1846,nob
8553,2012120408113,"Prytz, A.R.",Slegtstavle over efterkommerne av Lasse Jenssen og Berit Audensdatter,1910,nob
